ENSG00000223972	1264	1764	0.7165532879818595
ENSG00000227232	258	1334	0.1934032983508246
ENSG00000278267	0	51	0.0
ENSG00000243485	847	1003	0.8444666001994018
ENSG00000284332	0	121	0.0
ENSG00000237613	1088	1199	0.9074228523769808
ENSG00000268020	815	823	0.9902794653705954
ENSG00000240361	1374	1397	0.9835361488904796
ENSG00000186092	2557	2601	0.9830834294502114
ENSG00000238009	555	3507	0.15825491873396064
ENSG00000239945	0	1229	0.0
ENSG00000233750	1014	3772	0.26882290562036054
ENSG00000268903	39	738	0.052845528455284556
ENSG00000269981	17	267	0.06367041198501873
ENSG00000239906	5	306	0.016339869281045753
ENSG00000241860	4585	7468	0.6139528655597215
ENSG00000222623	0	87	0.0
ENSG00000241599	85	440	0.19318181818181818
ENSG00000279928	67	553	0.12115732368896925
ENSG00000279457	294	1380	0.21304347826086956
ENSG00000273874	0	51	0.0
ENSG00000228463	3912	7307	0.5353770357191734
ENSG00000286448	661	676	0.977810650887574
ENSG00000236679	16	368	0.043478260869565216
ENSG00000236601	93	1092	0.08516483516483517
ENSG00000237094	2193	5930	0.369814502529511
ENSG00000269732	0	346	0.0
ENSG00000284733	0	978	0.0
ENSG00000233653	64	2449	0.026133115557370357
ENSG00000250575	75	1210	0.06198347107438017
ENSG00000278757	0	87	0.0
ENSG00000230021	1154	4889	0.2360400899979546
ENSG00000235146	91	633	0.14375987361769352
ENSG00000225972	322	355	0.9070422535211268
ENSG00000225630	959	1027	0.9337877312560857
ENSG00000237973	1162	1526	0.7614678899082569
ENSG00000278791	72	72	1.0
ENSG00000229344	618	665	0.9293233082706767
ENSG00000240409	130	190	0.6842105263157895
ENSG00000248527	635	664	0.9563253012048193
ENSG00000198744	503	530	0.9490566037735849
ENSG00000268663	61	407	0.14987714987714987
ENSG00000284662	0	978	0.0
ENSG00000229376	106	2427	0.043675319324268644
ENSG00000228327	931	6257	0.14879335144638006
ENSG00000223181	17	87	0.19540229885057472
ENSG00000229905	85	439	0.19362186788154898
ENSG00000237491	6427	8653	0.742748179822027
ENSG00000285268	0	97	0.0
ENSG00000230092	679	855	0.7941520467836257
ENSG00000177757	1901	1930	0.9849740932642487
ENSG00000228794	18330	18772	0.9764542936288089
ENSG00000225880	1293	1300	0.9946153846153846
ENSG00000230368	1685	1982	0.850151362260343
ENSG00000234711	881	1041	0.8463016330451489
ENSG00000283040	444	820	0.5414634146341464
ENSG00000272438	331	334	0.9910179640718563
ENSG00000230699	2483	3026	0.8205551883674819
ENSG00000241180	14	426	0.03286384976525822
ENSG00000223764	4106	4189	0.9801862019575077
ENSG00000187634	4186	4291	0.9755301794453507
ENSG00000188976	4889	5511	0.8871348212665577
ENSG00000187961	3375	3447	0.97911227154047
ENSG00000187583	2807	2853	0.9838766211005958
ENSG00000187642	3275	3317	0.9873379559843232
ENSG00000272512	1623	1656	0.980072463768116
ENSG00000188290	1127	1143	0.9860017497812773
ENSG00000187608	856	863	0.9918887601390498
ENSG00000231702	58	137	0.4233576642335766
ENSG00000224969	352	454	0.775330396475771
ENSG00000188157	9892	10610	0.9323279924599435
ENSG00000242590	10	385	0.025974025974025976
ENSG00000217801	1902	2238	0.8498659517426274
ENSG00000273443	792	812	0.9753694581280788
ENSG00000237330	1688	1883	0.8964418481147106
ENSG00000131591	6379	6516	0.9789748311847759
ENSG00000285812	787	1071	0.734827264239029
ENSG00000223823	1534	1558	0.9845956354300385
ENSG00000207730	78	78	1.0
ENSG00000207607	73	73	1.0
ENSG00000198976	66	66	1.0
ENSG00000272141	939	970	0.9680412371134021
ENSG00000205231	2835	3110	0.9115755627009646
ENSG00000162571	3752	3970	0.945088161209068
ENSG00000186891	1263	1281	0.9859484777517564
ENSG00000186827	1694	1747	0.9696622781911849
ENSG00000078808	4678	4783	0.9780472506794898
ENSG00000176022	2746	2788	0.9849354375896701
ENSG00000184163	1774	1817	0.9763346175013758
ENSG00000260179	1428	1541	0.9266709928617781
ENSG00000160087	4755	4866	0.9771886559802713
ENSG00000230415	388	476	0.8151260504201681
ENSG00000162572	3987	4076	0.9781648675171737
ENSG00000131584	8520	8710	0.9781859931113662
ENSG00000278073	44	44	1.0
ENSG00000169972	2416	2438	0.9909762100082035
ENSG00000127054	7775	8647	0.8991557765699086
ENSG00000283712	0	48	0.0
ENSG00000240731	342	369	0.926829268292683
ENSG00000224051	2517	2550	0.9870588235294118
ENSG00000169962	3393	3458	0.981203007518797
ENSG00000107404	3782	3946	0.9584389254941713
ENSG00000284372	0	42	0.0
ENSG00000162576	3622	3690	0.9815718157181572
ENSG00000175756	1700	1721	0.9877977919814062
ENSG00000223663	331	350	0.9457142857142857
ENSG00000221978	6652	7043	0.944483884708221
ENSG00000224870	2551	2579	0.9891430787126794
ENSG00000242485	2200	2807	0.7837548984681154
ENSG00000264293	0	276	0.0
ENSG00000272455	589	1506	0.39110225763612216
ENSG00000235098	2451	2668	0.9186656671664168
ENSG00000225905	519	526	0.9866920152091255
ENSG00000205116	460	475	0.968421052631579
ENSG00000225285	829	853	0.9718640093786636
ENSG00000179403	4978	5071	0.9816604220074936
ENSG00000215915	2124	3956	0.5369059656218402
ENSG00000160072	5163	7699	0.6706065722821145
ENSG00000284740	186	643	0.2892690513219285
ENSG00000197785	1203	3084	0.39007782101167315
ENSG00000205090	1948	1988	0.9798792756539235
ENSG00000160075	5998	6806	0.8812812224507788
ENSG00000215014	1910	2307	0.8279150411790204
ENSG00000274481	381	383	0.9947780678851175
ENSG00000228594	2061	2107	0.9781680113906027
ENSG00000286989	1782	1813	0.9829012686155544
ENSG00000272106	1814	2021	0.8975754576942108
ENSG00000197530	8688	8932	0.9726824899238692
ENSG00000189409	1310	2347	0.5581593523647209
ENSG00000248333	852	3596	0.23692992213570635
ENSG00000272004	271	383	0.7075718015665796
ENSG00000189339	3127	8396	0.3724392567889471
ENSG00000269737	1242	1794	0.6923076923076923
ENSG00000215914	0	1000	0.0
ENSG00000008128	2141	5264	0.40672492401215804
