ENSG00000223972	363	1756	0.20671981776765375
ENSG00000227232	74	1338	0.05530642750373692
ENSG00000278267	0	55	0.0
ENSG00000243485	303	1007	0.30089374379344586
ENSG00000284332	0	125	0.0
ENSG00000237613	364	1203	0.3025768911055694
ENSG00000268020	352	826	0.4261501210653753
ENSG00000240361	532	1399	0.38027162258756253
ENSG00000186092	991	2603	0.3807145601229351
ENSG00000238009	117	3461	0.03380525859578157
ENSG00000239945	0	1225	0.0
ENSG00000233750	310	3767	0.08229360233607645
ENSG00000268903	4	736	0.005434782608695652
ENSG00000269981	5	271	0.01845018450184502
ENSG00000239906	1	310	0.0032258064516129032
ENSG00000241860	1608	7278	0.22093981863149217
ENSG00000222623	0	91	0.0
ENSG00000241599	22	441	0.049886621315192746
ENSG00000279928	20	557	0.03590664272890485
ENSG00000279457	70	1384	0.05057803468208093
ENSG00000273874	0	55	0.0
ENSG00000228463	1421	7237	0.19635207959099074
ENSG00000286448	200	667	0.29985007496251875
ENSG00000236679	7	372	0.01881720430107527
ENSG00000236601	41	1092	0.037545787545787544
ENSG00000237094	768	5829	0.13175501801338138
ENSG00000269732	0	350	0.0
ENSG00000284733	0	982	0.0
ENSG00000233653	29	2448	0.01184640522875817
ENSG00000250575	24	1175	0.020425531914893616
ENSG00000278757	0	91	0.0
ENSG00000230021	490	4852	0.10098928276999175
ENSG00000235146	33	633	0.052132701421800945
ENSG00000225972	151	359	0.4206128133704735
ENSG00000225630	464	1030	0.45048543689320386
ENSG00000237973	594	1530	0.38823529411764707
ENSG00000278791	53	76	0.6973684210526315
ENSG00000229344	366	669	0.547085201793722
ENSG00000240409	69	194	0.3556701030927835
ENSG00000248527	375	668	0.561377245508982
ENSG00000198744	237	534	0.4438202247191011
ENSG00000268663	14	411	0.0340632603406326
ENSG00000284662	0	982	0.0
ENSG00000229376	33	2426	0.013602638087386645
ENSG00000228327	237	6023	0.039349161547401625
ENSG00000223181	10	91	0.10989010989010989
ENSG00000229905	31	441	0.07029478458049887
ENSG00000237491	2395	8567	0.2795611065717287
ENSG00000285268	0	101	0.0
ENSG00000230092	219	859	0.2549476135040745
ENSG00000177757	720	1934	0.37228541882109617
ENSG00000228794	6611	18640	0.3546673819742489
ENSG00000225880	523	1304	0.40107361963190186
ENSG00000230368	597	1977	0.30197268588770865
ENSG00000234711	321	1044	0.3074712643678161
ENSG00000283040	131	824	0.15898058252427186
ENSG00000272438	90	338	0.26627218934911245
ENSG00000230699	671	3028	0.2215984147952444
ENSG00000241180	3	427	0.00702576112412178
ENSG00000223764	1206	4174	0.2889314805941543
ENSG00000187634	1205	4242	0.2840641206977841
ENSG00000188976	1674	5476	0.30569758948137327
ENSG00000187961	1222	3422	0.3571011104617183
ENSG00000187583	785	2841	0.27631115804294265
ENSG00000187642	818	3295	0.24825493171471927
ENSG00000272512	355	1614	0.21995043370508055
ENSG00000188290	404	1135	0.35594713656387666
ENSG00000187608	294	859	0.34225844004656575
ENSG00000231702	12	141	0.0851063829787234
ENSG00000224969	103	458	0.22489082969432314
ENSG00000188157	3082	10498	0.29357972947228045
ENSG00000242590	0	389	0.0
ENSG00000217801	673	2222	0.3028802880288029
ENSG00000273443	229	816	0.2806372549019608
ENSG00000237330	420	1883	0.22304832713754646
ENSG00000131591	1870	6414	0.2915497349547864
ENSG00000285812	257	1061	0.24222431668237512
ENSG00000223823	452	1541	0.29331602855288774
ENSG00000207730	41	82	0.5
ENSG00000207607	34	77	0.44155844155844154
ENSG00000198976	49	70	0.7
ENSG00000272141	226	971	0.23274974253347064
ENSG00000205231	861	3054	0.2819253438113949
ENSG00000162571	1149	3950	0.2908860759493671
ENSG00000186891	347	1276	0.2719435736677116
ENSG00000186827	409	1738	0.23532796317606444
ENSG00000078808	1399	4757	0.29409291570317425
ENSG00000176022	960	2790	0.34408602150537637
ENSG00000184163	458	1809	0.2531785516860144
ENSG00000260179	519	1545	0.3359223300970874
ENSG00000160087	1732	4816	0.3596345514950166
ENSG00000230415	151	461	0.3275488069414317
ENSG00000162572	1152	4050	0.28444444444444444
ENSG00000131584	2304	8656	0.266173752310536
ENSG00000278073	19	48	0.3958333333333333
ENSG00000169972	818	2410	0.3394190871369295
ENSG00000127054	2259	8423	0.268194230084293
ENSG00000283712	0	52	0.0
ENSG00000240731	115	371	0.30997304582210244
ENSG00000224051	719	2546	0.2824037706205813
ENSG00000169962	1019	3458	0.294679005205321
ENSG00000107404	1192	3918	0.3042368555385401
ENSG00000284372	0	46	0.0
ENSG00000162576	1100	3653	0.3011223651793047
ENSG00000175756	647	1705	0.37947214076246333
ENSG00000223663	150	354	0.423728813559322
ENSG00000221978	2490	6951	0.35822183858437634
ENSG00000224870	858	2563	0.33476394849785407
ENSG00000242485	788	2795	0.2819320214669052
ENSG00000264293	0	280	0.0
ENSG00000272455	159	1510	0.10529801324503311
ENSG00000235098	597	2658	0.22460496613995484
ENSG00000225905	147	530	0.27735849056603773
ENSG00000205116	116	477	0.2431865828092243
ENSG00000225285	187	848	0.2205188679245283
ENSG00000179403	1497	5059	0.29590828226922317
ENSG00000215915	717	3925	0.1826751592356688
ENSG00000160072	1579	7629	0.2069733910079958
ENSG00000284740	44	647	0.06800618238021638
ENSG00000197785	336	3079	0.10912633972068854
ENSG00000205090	587	1981	0.29631499242806664
ENSG00000160075	2122	6737	0.31497699272673296
ENSG00000215014	763	2289	0.3333333333333333
ENSG00000274481	148	387	0.38242894056847543
ENSG00000228594	642	2110	0.3042654028436019
ENSG00000286989	557	1817	0.3065492570170611
ENSG00000272106	769	2020	0.3806930693069307
ENSG00000197530	2606	8831	0.29509681802740345
ENSG00000189409	357	2319	0.1539456662354463
ENSG00000248333	253	3537	0.07152954481198756
ENSG00000272004	102	387	0.26356589147286824
ENSG00000189339	1050	8346	0.12580877066858376
ENSG00000269737	431	1790	0.24078212290502793
ENSG00000215914	0	1004	0.0
ENSG00000008128	710	5191	0.13677518782508188
ENSG00000268575	434	4942	0.08781869688385269
ENSG00000227775	632	2684	0.23546944858420268
ENSG00000215790	474	7533	0.0629231381919554
ENSG00000008130	1750	5607	0.3121098626716604
ENSG00000078369	2090	6412	0.32595134123518404
ENSG00000231050	253	893	0.28331466965285557
ENSG00000169885	521	2076	0.25096339113680155
ENSG00000178821	505	1608	0.31405472636815923
ENSG00000142609	3024	10304	0.29347826086956524
ENSG00000233542	698	2055	0.3396593673965937
ENSG00000187730	1586	5597	0.2833660889762373
ENSG00000226969	147	525	0.28
ENSG00000067606	2639	7740	0.34095607235142117
ENSG00000271806	1073	3672	0.29221132897603486
ENSG00000182873	521	1709	0.304856641310708
ENSG00000162585	3044	10764	0.28279450018580454
ENSG00000234396	81	313	0.25878594249201275
ENSG00000157933	2064	6386	0.32320701534606955
ENSG00000287356	1482	5780	0.25640138408304497
ENSG00000116151	3487	11361	0.30692720711205
ENSG00000272161	160	479	0.33402922755741127
ENSG00000269896	764	2392	0.3193979933110368
ENSG00000272420	175	555	0.3153153153153153
ENSG00000157916	1947	5709	0.34104046242774566
ENSG00000157911	1341	3842	0.34903695991671
ENSG00000149527	2932	10759	0.272516033088577
ENSG00000224387	122	442	0.27601809954751133
ENSG00000229393	166	500	0.332
ENSG00000157881	2041	5139	0.39715898034637087
ENSG00000197921	398	1307	0.3045141545524101
ENSG00000272449	414	1516	0.27308707124010556
ENSG00000238164	1392	6168	0.22568093385214008
ENSG00000157873	1509	6281	0.2402483680942525
ENSG00000225931	164	1284	0.1277258566978193
ENSG00000228037	278	613	0.4535073409461664
ENSG00000157870	1090	3425	0.3182481751824818
ENSG00000142606	1222	3880	0.3149484536082474
ENSG00000237058	116	360	0.32222222222222224
ENSG00000215912	2394	8712	0.27479338842975204
ENSG00000285945	140	543	0.2578268876611418
ENSG00000283259	324	1033	0.31364956437560504
ENSG00000233234	139	594	0.234006734006734
ENSG00000287396	212	650	0.3261538461538461
ENSG00000231630	135	416	0.3245192307692308
ENSG00000284745	528	1579	0.3343888537048765
ENSG00000169717	418	1408	0.296875
ENSG00000177133	1749	5663	0.3088469009358997
ENSG00000142611	3273	9755	0.3355202460276781
ENSG00000283572	21	48	0.4375
ENSG00000226286	149	456	0.3267543859649123
ENSG00000279839	837	2662	0.31442524417731027
ENSG00000272235	1027	3448	0.2978538283062645
ENSG00000287828	266	715	0.37202797202797205
ENSG00000286518	890	2770	0.3212996389891697
ENSG00000130762	1650	5288	0.3120272314674735
ENSG00000272088	127	369	0.34417344173441733
ENSG00000162591	2700	8841	0.30539531727180186
ENSG00000207776	29	83	0.3493975903614458
ENSG00000238260	243	609	0.39901477832512317
ENSG00000158109	851	2390	0.35606694560669455
ENSG00000116213	2517	7589	0.33166425088944523
ENSG00000078900	2177	6765	0.3218033998521803
ENSG00000227589	281	716	0.3924581005586592
ENSG00000235131	101	338	0.2988165680473373
ENSG00000227372	2973	9172	0.32413868294810294
ENSG00000276189	59	148	0.39864864864864863
ENSG00000162592	1168	4244	0.27521206409048066
ENSG00000235169	283	973	0.2908530318602261
ENSG00000130764	1439	4488	0.32063279857397503
ENSG00000266075	71	284	0.25
ENSG00000272153	161	518	0.3108108108108108
ENSG00000116198	2610	7814	0.334015868953161
ENSG00000169598	1082	3864	0.2800207039337474
ENSG00000198912	1207	3580	0.33715083798882683
ENSG00000236423	1226	4070	0.30122850122850126
ENSG00000233304	1599	5023	0.3183356559824806
ENSG00000226374	686	2181	0.3145346171480972
ENSG00000284668	548	1825	0.30027397260273975
ENSG00000284703	1309	4637	0.2822945870174682
ENSG00000229280	54	359	0.15041782729805014
ENSG00000235054	898	2605	0.34472168905950096
ENSG00000284694	1192	3349	0.35592714243057627
ENSG00000227169	102	343	0.29737609329446063
ENSG00000232596	1047	3356	0.31197854588796187
ENSG00000196581	4500	12261	0.36701737215561536
ENSG00000287586	859	3211	0.2675179071940206
ENSG00000284739	158	451	0.35033259423503327
ENSG00000284674	517	1567	0.3299298021697511
ENSG00000231510	100	403	0.24813895781637718
ENSG00000284616	435	1212	0.3589108910891089
ENSG00000284692	738	2320	0.31810344827586207
ENSG00000284666	235	596	0.39429530201342283
ENSG00000260972	526	1684	0.31235154394299286
ENSG00000283356	45	122	0.36885245901639346
ENSG00000236948	278	1062	0.2617702448210923
ENSG00000264341	16	60	0.26666666666666666
ENSG00000264101	12	57	0.21052631578947367
ENSG00000131697	4479	13064	0.34285058175137784
ENSG00000069424	5209	17441	0.29866406742732643
ENSG00000116254	2941	10112	0.2908425632911392
ENSG00000285629	83	650	0.1276923076923077
ENSG00000116251	1624	4662	0.3483483483483483
ENSG00000226944	143	365	0.3917808219178082
ENSG00000158286	2041	6581	0.3101352378058046
ENSG00000116237	1725	4918	0.35075233834892233
ENSG00000225077	597	2339	0.2552372808892689
ENSG00000173673	220	684	0.3216374269005848
ENSG00000158292	1202	4182	0.28742228598756575
ENSG00000097021	1525	4124	0.3697866149369544
ENSG00000271746	322	824	0.3907766990291262
ENSG00000069812	1519	5321	0.28547265551588047
ENSG00000187017	1576	6975	0.22594982078853046
ENSG00000265392	11	50	0.22
ENSG00000231868	29	338	0.08579881656804733
ENSG00000215788	1348	4396	0.30664240218380345
ENSG00000171680	1984	7041	0.2817781565118591
ENSG00000162408	2363	7018	0.3367056141350812
ENSG00000253022	12	98	0.12244897959183673
ENSG00000229519	126	374	0.33689839572192515
ENSG00000173662	989	2776	0.3562680115273775
ENSG00000204859	1379	4575	0.3014207650273224
ENSG00000162413	2224	6863	0.3240565350429841
ENSG00000116273	1357	3619	0.37496546007184306
ENSG00000041988	1138	4113	0.27668368587405784
ENSG00000007923	1755	5113	0.3432427146489341
ENSG00000228750	537	2195	0.24464692482915718
ENSG00000284744	243	960	0.253125
ENSG00000237436	102	402	0.2537313432835821
ENSG00000171735	3547	9939	0.35687694939128684
ENSG00000227950	87	273	0.31868131868131866
ENSG00000237365	132	336	0.39285714285714285
ENSG00000207056	36	152	0.23684210526315788
ENSG00000237402	71	352	0.20170454545454544
ENSG00000237728	277	729	0.37997256515775035
ENSG00000225126	103	348	0.2959770114942529
ENSG00000270171	597	1708	0.34953161592505855
ENSG00000270035	137	557	0.2459605026929982
ENSG00000269978	106	254	0.41732283464566927
ENSG00000049245	974	2716	0.3586156111929308
ENSG00000269925	118	380	0.3105263157894737
ENSG00000049246	3042	8028	0.3789237668161435
ENSG00000236266	273	807	0.3382899628252788
ENSG00000049247	627	1788	0.35067114093959734
ENSG00000049249	1882	6227	0.3022322145495423
ENSG00000270330	121	342	0.3538011695906433
ENSG00000116288	871	2417	0.3603640877120397
ENSG00000200344	26	90	0.28888888888888886
ENSG00000284747	1040	4029	0.2581285678828493
ENSG00000284716	211	1013	0.20829220138203355
ENSG00000116285	1624	4195	0.3871275327771156
ENSG00000238290	615	1958	0.31409601634320733
ENSG00000232848	165	787	0.2096569250317662
ENSG00000229305	427	1062	0.4020715630885122
ENSG00000227634	294	997	0.2948846539618857
ENSG00000200975	56	151	0.3708609271523179
ENSG00000233645	152	460	0.33043478260869563
ENSG00000251977	36	94	0.3829787234042553
ENSG00000162426	976	2870	0.3400696864111498
ENSG00000252254	24	100	0.24
ENSG00000142599	4590	14109	0.32532426110992985
ENSG00000232912	432	1172	0.36860068259385664
ENSG00000221083	40	112	0.35714285714285715
ENSG00000270282	93	356	0.2612359550561798
ENSG00000234619	33	645	0.05116279069767442
ENSG00000224315	53	690	0.07681159420289856
ENSG00000222511	19	90	0.2111111111111111
ENSG00000226545	101	402	0.2512437810945274
ENSG00000228423	121	340	0.3558823529411765
ENSG00000229716	69	349	0.1977077363896848
ENSG00000074800	1661	5287	0.31416682428598447
ENSG00000274258	23	76	0.3026315789473684
ENSG00000230679	188	443	0.42437923250564336
ENSG00000201725	26	94	0.2765957446808511
ENSG00000238249	103	730	0.1410958904109589
ENSG00000232208	85	339	0.25073746312684364
ENSG00000232663	43	150	0.2866666666666667
ENSG00000131686	831	2641	0.31465354032563425
ENSG00000265141	47	286	0.16433566433566432
ENSG00000197241	539	1526	0.3532110091743119
ENSG00000142583	1982	6703	0.2956884976876026
ENSG00000252404	53	171	0.30994152046783624
ENSG00000180758	1460	5216	0.2799079754601227
ENSG00000228526	2773	8677	0.3195805001728708
ENSG00000284357	0	97	0.0
ENSG00000234546	750	2142	0.35014005602240894
ENSG00000049239	2790	9231	0.30224244393890154
ENSG00000171621	1165	3371	0.34559477899733015
ENSG00000284652	618	1752	0.3527397260273973
ENSG00000284693	860	2595	0.33140655105973027
ENSG00000252956	20	97	0.20618556701030927
ENSG00000235263	276	695	0.3971223021582734
ENSG00000171612	1240	3801	0.326229939489608
ENSG00000231181	154	546	0.28205128205128205
ENSG00000188807	2063	6973	0.29585544242076584
ENSG00000171608	2022	6358	0.3180245360176156
ENSG00000179840	650	1809	0.359314538419016
ENSG00000233268	144	408	0.35294117647058826
ENSG00000231789	260	925	0.2810810810810811
ENSG00000171603	2119	5692	0.3722768798313422
ENSG00000271264	116	233	0.4978540772532189
ENSG00000280113	650	1960	0.33163265306122447
ENSG00000178585	918	3331	0.27559291504052835
ENSG00000223989	102	411	0.24817518248175183
ENSG00000285701	216	749	0.2883845126835781
ENSG00000162441	1638	5384	0.3042347696879643
ENSG00000228150	124	427	0.2903981264637002
ENSG00000173614	1033	4361	0.23687227700068791
ENSG00000202415	93	306	0.30392156862745096
ENSG00000283611	174	431	0.4037122969837587
ENSG00000265521	37	65	0.5692307692307692
ENSG00000241326	1	423	0.002364066193853428
ENSG00000162444	277	859	0.3224679860302678
ENSG00000130939	3408	9137	0.37298894604355914
ENSG00000224340	72	324	0.2222222222222222
ENSG00000233623	187	667	0.280359820089955
ENSG00000201746	19	94	0.20212765957446807
ENSG00000054523	6010	17672	0.34008601177003167
ENSG00000264881	1	73	0.0136986301369863
ENSG00000199562	1	94	0.010638297872340425
ENSG00000264501	0	280	0.0
ENSG00000284735	463	2238	0.2068811438784629
ENSG00000284642	254	1471	0.1726716519374575
ENSG00000142657	1319	3342	0.39467384799521243
ENSG00000271989	356	784	0.45408163265306123
ENSG00000251503	265	2260	0.1172566371681416
ENSG00000175279	247	1750	0.14114285714285715
ENSG00000241563	216	1116	0.1935483870967742
ENSG00000160049	1840	6312	0.2915082382762991
